"","radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","conf_resp.keys","conf_resp.rt","response","key_resp_2.keys","participant","recog_acc","in_out_resp","in_out_corr_resp","in_out_rt","fixation_prediction","fixation_error","trial_n","age","gender","handedness","location_error","age_group"
"2976","6.26786871403584","278.546218487395","8.54621848739498","188.546218487395","medium","359.304575963838","maps/google_map_1.png","80.7583574764431","objects/1/1_13.jpg","0.0","outdoors","Bird_Duck.jpg","old",1,1.23825965635478,70,"['return']",69,0,"outdoors",1,1.34475040878169,NA,NA,30,13,"f","r",70.695424036162,"CH"
"2993","3.29617163920296","188.546218487395","278.546218487395","98.546218487395","low","188.952514349215","maps/google_map_1.png","0.406295861819565","objects/1/1_99.jpg","0.0","indoors","Toy_DollHomeMade.jpg","old",6,2.03344628005289,317,"['return']",69,1,"indoors",1,1.37591076595709,NA,NA,30,13,"f","r",128.047485650785,"CH"
"3029","5.43797572362278","188.546218487395","188.546218487395","254.411764705882","singletons","311.731092436975","maps/google_map_1.png","None","objects/1/1_91.jpg","0.0","outdoors","Toad.jpg","old",6,1.54277969780378,310,"['return']",69,1,"outdoors",1,0.511620735516772,NA,NA,100,13,"f","r",1.73109243697502,"CH"
"3046","4.81344062804346","278.546218487395","8.54621848739498","188.546218487395","low","275.929717531154","maps/google_map_1.png","2.61650095624119","objects/1/1_119.jpg","0.0","outdoors","Archery_ArrowsBows.jpg","old",6,3.16808117926121,320.5,"['return']",69,1,"indoors",0,2.09475072938949,NA,NA,8,13,"f","r",44.570282468846,"CH"
"3075","4.97669056975288","278.546218487395","8.54621848739498","188.546218487395","low","285.287994444433","maps/google_map_1.png","6.74177595703756","objects/1/1_6.jpg","0.0","outdoors","Bird_Parrot.jpg","old",5,1.68724449747242,327.5,"['return']",69,1,"outdoors",1,10.4590888684615,NA,NA,1,13,"f","r",42.212005555567,"CH"
"3107","2.13520302880684","278.546218487395","8.54621848739498","188.546218487395","high","122.40017362587","maps/google_map_1.png","156.146044861525","objects/1/1_131.jpg","0.0","indoors","MagazineRoll.jpg","old",6,2.7804112592712,207.5,"['return']",69,1,"indoors",1,2.06917740125209,NA,NA,26,13,"f","r",85.09982637413,"CH"
"3125","3.08984987371829","188.546218487395","278.546218487395","98.546218487395","low","177.12515199659","maps/google_map_1.png","11.4210664908053","objects/1/1_64.jpg","0.0","indoors","Calculator.jpg","old",6,1.68997996114194,310,"['return']",69,1,"indoors",1,1.09231129498221,NA,NA,7,13,"f","r",132.87484800341,"CH"
"3146","3.64803412247066","188.546218487395","278.546218487395","98.546218487395","low","209.122975173477","maps/google_map_1.png","20.5767566860824","objects/1/1_82.jpg","0.0","outdoors","Ostrich.jpg","old",6,2.64062198833562,331,"['return']",69,1,"outdoors",1,1.16529547423124,NA,NA,19,13,"f","r",121.877024826523,"CH"
"3166","5.96937544400699","278.546218487395","8.54621848739498","188.546218487395","medium","342.19349679021","maps/google_map_1.png","63.6472783028149","objects/1/1_133.jpg","0.0","indoors","Clip_Paper.jpg","old",5,1.66667415876873,3,"['return']",69,1,"outdoors",0,3.05601709266193,NA,NA,52,13,"f","r",20.80650320979,"CH"
"3217","3.04962585557593","188.546218487395","278.546218487395","98.546218487395","low","174.819316561677","maps/google_map_1.png","13.7269019257175","objects/1/1_89.jpg","0.0","outdoors","Hubcap.jpg","old",6,1.62429003044963,334.5,"['return']",69,1,"outdoors",1,0.802916002692655,NA,NA,62,13,"f","r",159.680683438323,"CH"
"3237","1.2198061607465","278.546218487395","8.54621848739498","188.546218487395","high","69.925193928143","maps/google_map_1.png","151.378975440748","objects/1/1_55.jpg","0.0","outdoors","Chipmunk.jpg","old",6,2.408668221673,86,"['return']",69,1,"outdoors",1,1.0811067672912,NA,NA,92,13,"f","r",16.074806071857,"CH"
"3254","3.48970706048301","188.546218487395","278.546218487395","98.546218487395","low","200.046901556351","maps/google_map_1.png","11.5006830689557","objects/1/1_38.jpg","0.0","outdoors","Statue_Man.jpg","old",6,2.32522648316808,172.5,"['return']",69,1,"outdoors",1,1.26306560169905,NA,NA,96,13,"f","r",27.546901556351,"CH"
"3319","3.91180672268908","278.546218487395","98.546218487395","136.756302521008","singletons","224.243697478992","maps/google_map_1.png","None","objects/1/1_72.jpg","0.0","outdoors","Sheep.jpg","old",6,2.20101546659134,337,"['return']",69,1,"outdoors",1,3.57212101528421,NA,NA,74,13,"f","r",112.756302521008,"CH"
"3355","1.28048085901027","188.546218487395","188.546218487395","94.5210084033613","singletons","73.4033613445378","maps/google_map_1.png","None","objects/1/1_132.jpg","0.0","indoors","PanCooking.jpg","old",1,0.514167500659823,238.5,"['return']",69,0,"indoors",1,2.87300531822257,NA,NA,60,13,"f","r",165.096638655462,"CH"
"3373","2.66118438708715","188.546218487395","278.546218487395","98.546218487395","low","152.551971234295","maps/google_map_1.png","35.9942472530997","objects/1/1_25.jpg","0.0","indoors","Broom_Short.jpg","old",6,1.92627089214511,328,"['return']",69,1,"outdoors",0,0.666531548602507,NA,NA,95,13,"f","r",175.448028765705,"CH"
"3435","5.96424089635854","188.546218487395","8.54621848739498","37.2016806722689","singletons","341.899159663866","maps/google_map_1.png","None","objects/1/1_116.jpg","0.0","outdoors","BicycleWheel.jpg","old",5,1.72797849611379,4.5,"['return']",69,1,"outdoors",1,6.85683693015017,NA,NA,61,13,"f","r",22.600840336134,"CH"
"3453","5.04188820326325","278.546218487395","8.54621848739498","188.546218487395","low","289.025438403626","maps/google_map_1.png","10.4792199162307","objects/1/1_9.jpg","0.0","indoors","Perfume.jpg","old",6,1.75620325747877,338,"['return']",69,1,"indoors",1,2.22664150572382,NA,NA,82,13,"f","r",48.974561596374,"CH"
"3474","5.3898960411784","278.546218487395","8.54621848739498","188.546218487395","low","308.974932296851","maps/google_map_1.png","30.428713809456","objects/1/1_97.jpg","0.0","indoors","AirVent.jpg","old",6,2.64084392995574,151.5,"['return']",69,1,"indoors",1,4.03577325190417,NA,NA,11,13,"f","r",157.474932296851,"CH"
"3494","4.11487537214195","188.546218487395","278.546218487395","98.546218487395","medium","235.884575473106","maps/google_map_1.png","47.3383569857106","objects/1/1_76.jpg","0.0","outdoors","Dragonfly.jpg","old",1,1.01134512061253,289,"['return']",69,0,"outdoors",1,4.74550911574624,NA,NA,40,13,"f","r",53.115424526894,"CH"
"3517","4.68338637220967","278.546218487395","8.54621848739498","188.546218487395","low","268.474378024758","maps/google_map_1.png","10.0718404626369","objects/1/1_83.jpg","0.0","outdoors","Swing_Child.jpg","old",6,2.61958595691249,345,"['return']",69,1,"outdoors",1,2.39764533657581,NA,NA,37,13,"f","r",76.525621975242,"CH"
"3533","3.80655368814192","278.546218487395","98.546218487395","278.546218487395","singletons","218.210084033613","maps/google_map_1.png","None","objects/1/1_51.jpg","0.0","indoors","DusterFeather.jpg","old",1,2.11548228049651,341.5,"['return']",69,0,"indoors",1,1.91183356870897,NA,NA,87,13,"f","r",123.289915966387,"CH"
"3565","5.12881240174727","278.546218487395","8.54621848739498","188.546218487395","low","294.008354240289","maps/google_map_1.png","15.4621357528944","objects/1/1_87.jpg","0.0","indoors","Clock_Digital.jpg","old",1,0.696715185884386,320.5,"['return']",69,0,"indoors",1,1.43508645147085,NA,NA,18,13,"f","r",26.491645759711,"CH"
"3595","3.18074714630171","188.546218487395","278.546218487395","98.546218487395","low","182.335823673346","maps/google_map_1.png","6.21039481404849","objects/1/1_139.jpg","0.0","outdoors","Boot_Rain.jpg","old",6,1.26773460395634,217,"['return']",69,1,"outdoors",1,3.16108114784583,NA,NA,75,13,"f","r",34.664176326654,"CH"
"3634","4.01705975723623","188.546218487395","188.546218487395","73.4033613445378","singletons","230.27731092437","maps/google_map_1.png","None","objects/1/1_62.jpg","0.0","indoors","RecorderCassette.jpg","old",1,0.567081672139466,296,"['return']",69,0,"indoors",1,1.17843333235942,NA,NA,36,13,"f","r",65.72268907563,"CH"
"3653","4.81587890956507","278.546218487395","8.54621848739498","188.546218487395","low","276.069491631118","maps/google_map_1.png","2.47672685627659","objects/1/1_73.jpg","0.0","outdoors","Teardrop.jpg","old",6,1.49076227354817,341.5,"['return']",69,1,"indoors",0,5.62882455252111,NA,NA,24,13,"f","r",65.430508368882,"CH"
"3685","1.2302257872572","278.546218487395","8.54621848739498","188.546218487395","high","70.5224973586928","maps/google_map_1.png","151.976278871298","objects/1/1_117.jpg","0.0","outdoors","Kangaroo.jpg","old",5,2.03889219020493,104,"['return']",69,1,"outdoors",1,1.03223982476629,NA,NA,61,13,"f","r",33.4775026413072,"CH"
"3716","4.2450972469257","188.546218487395","278.546218487395","98.546218487395","medium","243.349523709117","maps/google_map_1.png","54.8033052217215","objects/1/1_68.jpg","0.0","indoors","Tortilla.jpg","old",6,1.87504597916268,232,"['return']",69,1,"indoors",1,0.837082836311311,NA,NA,76,13,"f","r",11.349523709117,"CH"
"3734","5.21196523590658","278.546218487395","8.54621848739498","188.546218487395","low","298.775077217575","maps/google_map_1.png","20.2288587301797","objects/1/1_137.jpg","0.0","indoors","Tape_Clear.jpg","old",6,1.66595156537369,338,"['return']",69,1,"indoors",1,16.1822396963835,NA,NA,27,13,"f","r",39.224922782425,"CH"
"3762","0.761000430731921","188.546218487395","278.546218487395","98.546218487395","high","43.6242285132948","maps/google_map_1.png","144.9219899741","objects/1/1_95.jpg","0.0","indoors","Arm.jpg","old",5,1.86379558779299,323,"['return']",69,1,"indoors",1,1.60856852424331,NA,NA,66,13,"f","r",80.6242285132948,"CH"
"3819","1.81726455757057","278.546218487395","8.54621848739498","188.546218487395","high","104.174401389396","maps/google_map_1.png","174.371817097999","objects/1/1_59.jpg","0.0","outdoors","Hedgehog.jpg","old",5,1.49967842828482,88.5,"['return']",69,1,"outdoors",1,1.72100572613999,NA,NA,91,13,"f","r",15.674401389396,"CH"
"3907","5.07903277188901","188.546218487395","278.546218487395","98.546218487395","medium","291.154744885357","maps/google_map_1.png","102.608526397962","objects/1/1_81.jpg","0.0","outdoors","BicycleSeat.jpg","old",1,0.470096679404378,338,"['return']",69,0,"outdoors",1,3.5709619151894,NA,NA,41,13,"f","r",46.845255114643,"CH"
"3925","4.84360225136069","278.546218487395","8.54621848739498","188.546218487395","low","277.658727785008","maps/google_map_1.png","0.887490702387482","objects/1/1_18.jpg","0.0","indoors","ChessPiece_Knight.jpg","old",5,3.2066704898607,327.5,"['return']",69,1,"indoors",1,1.59774277289398,NA,NA,71,13,"f","r",49.841272214992,"CH"
"3947","0.610431407181433","278.546218487395","8.54621848739498","188.546218487395","medium","34.9928832142223","maps/google_map_1.png","116.446664726827","objects/1/1_110.jpg","0.0","indoors","Belt.jpg","old",6,1.31009499868378,338,"['return']",69,1,"indoors",1,2.98653330584057,NA,NA,36,13,"f","r",56.9928832142223,"CH"
"3964","5.71187256041344","278.546218487395","8.54621848739498","188.546218487395","medium","327.432184991853","maps/google_map_1.png","48.8859665044583","objects/1/1_60.jpg","0.0","indoors","HumanSkeleton.jpg","old",1,1.01205552648753,75.5,"['return']",69,0,"indoors",1,4.37497489037924,NA,NA,64,13,"f","r",108.067815008147,"CH"
"3982","0.0073647401308441","278.546218487395","8.54621848739498","188.546218487395","medium","0.42218255527132","maps/google_map_1.png","81.8759640678763","objects/1/1_98.jpg","0.0","indoors","Pasta_Spaghetti.jpg","old",6,2.22969790291972,253,"['return']",69,1,"outdoors",0,2.53363658185117,NA,NA,62,13,"f","r",107.422182555271,"CH"
"4004","0.239743637369367","278.546218487395","8.54621848739498","188.546218487395","medium","13.7432658364605","maps/google_map_1.png","95.1970473490655","objects/1/1_140.jpg","0.0","outdoors","Outhouse.jpg","old",1,1.37553925416432,264.5,"['return']",69,0,"outdoors",1,6.50504298694432,NA,NA,50,13,"f","r",109.24326583646,"CH"
"4023","2.43826423902895","188.546218487395","8.54621848739498","70.3865546218487","singletons","139.773109243697","maps/google_map_1.png","None","objects/1/1_106.jpg","0.0","indoors","Cheque.jpg","old",5,1.77018013200723,299.5,"['return']",69,1,"indoors",1,2.63989854510874,NA,NA,70,13,"f","r",159.726890756303,"CH"
"4073","4.88171577741614","278.546218487395","8.54621848739498","188.546218487395","low","279.843579597104","maps/google_map_1.png","1.29736110970882","objects/1/1_47.jpg","0.0","outdoors","Inukshuk.jpg","old",6,1.5888473528903,334.5,"['return']",69,1,"outdoors",1,1.7418740184512,NA,NA,33,13,"f","r",54.656420402896,"CH"
"4103","3.8761717623743","188.546218487395","278.546218487395","98.546218487395","low","222.200929053304","maps/google_map_1.png","33.6547105659085","objects/1/1_40.jpg","0.0","outdoors","LicensePlate.jpg","old",6,1.37595202727243,306.5,"['return']",69,1,"outdoors",1,1.36905270349234,NA,NA,47,13,"f","r",84.299070946696,"CH"
"4126","0.339914916014651","188.546218487395","278.546218487395","98.546218487395","high","19.4855684339609","maps/google_map_1.png","169.060650053434","objects/1/1_41.jpg","0.0","indoors","FloppyDisk.jpg","old",1,7.75108160031959,285.5,"['return']",69,0,"outdoors",0,3.32151644886471,NA,NA,86,13,"f","r",93.9855684339609,"CH"
"4145","0.309632090799397","188.546218487395","278.546218487395","98.546218487395","high","17.7496103006024","maps/google_map_1.png","170.796608186793","objects/1/1_1.jpg","0.0","indoors","Bottle_Oil.jpg","old",6,4.41568632586859,1,"['return']",69,1,"indoors",1,3.24957751203328,NA,NA,46,13,"f","r",16.7496103006024,"CH"
"4173","1.25239830905234","278.546218487395","8.54621848739498","188.546218487395","high","71.7935336399432","maps/google_map_1.png","153.247315152548","objects/1/1_143.jpg","0.0","indoors","Stamp.jpg","old",6,1.5691195584368,313.5,"['return']",69,1,"indoors",1,1.83324792748317,NA,NA,78,13,"f","r",118.293533639943,"CH"
"4206","0.084999200106951","188.546218487395","278.546218487395","98.546218487395","high","4.87256561122649","maps/google_map_1.png","176.326347123832","objects/1/1_52.jpg","0.0","indoors","Star.jpg","old",6,1.56655760738067,359,"['return']",69,1,"indoors",1,5.9808952815365,NA,NA,26,13,"f","r",5.87256561122649,"CH"
"4223","3.60653838697245","188.546218487395","278.546218487395","98.546218487395","low","206.744238743644","maps/google_map_1.png","18.1980202562486","objects/1/1_84.jpg","0.0","outdoors","Spider.jpg","old",6,1.72548774583265,232,"['return']",69,1,"outdoors",1,1.24163988931105,NA,NA,33,13,"f","r",25.255761256356,"CH"
"614","2.79791100598659","137.260504201681","227.260504201681","47.2605042016806","low","160.389802890951","maps/google_map_1.png","23.1292986892703","objects/1/1_112.jpg","0.0","outdoors","House_Stone.jpg","old",6,17.4087966,181,"['return']",70,1,"outdoors",1,1.31275289994664,70.1464971853826,47.0171984961126,90,15,"m","l",20.610197109049,"CH"
"918","2.47632957085382","137.260504201681","227.260504201681","47.2605042016806","low","141.9551983292","maps/google_map_1.png","4.69469412751928","objects/1/1_89.jpg","0.0","outdoors","Hubcap.jpg","old",6,5.2268038,215,"['return']",70,1,"indoors",0,0.780023799976334,NA,NA,29,15,"m","l",73.0448016708,"CH"
"1117","0.385830065359477","137.260504201681","317.260504201681","242.344537815126","singletons","22.1176470588235","maps/google_map_1.png","None","objects/1/1_102.jpg","0.0","outdoors","Stingray.jpg","old",6,25.3890503,213,"['return']",70,1,"outdoors",1,3.24631140008569,NA,NA,54,15,"m","l",169.117647058824,"CH"
"1716","5.46725182161548","137.260504201681","227.260504201681","47.2605042016806","high","313.409340092607","maps/google_map_1.png","176.148835890926","objects/1/1_120.jpg","0.0","outdoors","Hose_Garden.jpg","old",6,6.05685560000001,229,"['return']",70,1,"outdoors",1,2.74291320005432,153.624581333427,22.5242545574988,36,15,"m","l",84.409340092607,"CH"
"19","4.46749754483926","137.260504201681","227.260504201681","47.2605042016806","medium","256.098585372951","maps/google_map_1.png","118.83808117127","objects/1/1_116.jpg","0.0","outdoors","BicycleWheel.jpg","old",6,7.94612900000001,249,"['return']",70,1,"outdoors",1,1.14195239997935,125.169841446845,6.33176027557539,46,15,"m","l",7.09858537295099,"CH"
"2318","2.52329766908372","137.260504201681","227.260504201681","47.2605042016806","low","144.647637081232","maps/google_map_1.png","7.38713287955144","objects/1/1_143.jpg","0.0","indoors","Stamp.jpg","old",6,6.6970393,215,"['return']",70,1,"indoors",1,1.68254899990279,NA,NA,25,15,"m","l",70.352362918768,"CH"
"2710","4.88604290449873","227.260504201681","317.260504201681","137.260504201681","medium","280.09163146808","maps/google_map_1.png","52.8311272663995","objects/1/1_27.jpg","0.0","indoors","Toy_WoodenPlainSingle.jpg","old",6,6.83322810000001,205,"['return']",70,1,"outdoors",0,3.27534529997502,34.1191035112317,86.9502307776307,34,15,"m","l",75.09163146808,"CH"
"3014","5.12221661998133","227.260504201681","137.260504201681","281.563025210084","singletons","293.63025210084","maps/google_map_1.png","None","objects/1/1_61.jpg","0.0","indoors","ServiceBell.jpg","old",1,3.1869002,99,"['return']",70,0,"indoors",1,15.9737558000488,70.0910001623974,136.460748061556,62,15,"m","l",165.36974789916,"CH"
"3218","2.64877030812325","137.260504201681","317.260504201681","191.058823529412","singletons","151.840336134454","maps/google_map_1.png","None","objects/1/1_126.jpg","0.0","outdoors","Bench_Park.jpg","old",6,7.95826289999999,219,"['return']",70,1,"indoors",0,0.560130400001071,NA,NA,69,15,"m","l",67.159663865546,"CH"
"3417","2.26029987636599","137.260504201681","227.260504201681","47.2605042016806","low","129.571330492318","maps/google_map_1.png","7.68917370936251","objects/1/1_7.jpg","0.0","indoors","Briefcase_Open.jpg","old",2,30.1993436,203,"['return']",70,0,"outdoors",0,5.67492050002329,NA,NA,75,15,"m","l",73.428669507682,"CH"
